Time,Symbol,Side,Entry,Target,Stop,Status,Exit,PNL%
2026-05-08 22:02:11.403806,TIAUSDT,LONG,0.4324,0.43456199999999995,0.4311028,TP_HIT,0.4347,0.53
2026-05-08 22:02:13.802262,TIAUSDT,LONG,0.4347,0.4368734999999999,0.4333959,OPEN,,
2026-05-08 22:03:32.706860,ORDIUSDT,LONG,5.337,5.363684999999999,5.320989,TP_HIT,5.364,0.51
2026-05-08 22:03:56.106453,ORDIUSDT,LONG,5.356,5.3827799999999995,5.339932,OPEN,,
2026-05-08 22:04:33.297458,TIAUSDT,LONG,0.4347,0.4368734999999999,0.4333959,TP_HIT,0.4369,0.51
2026-05-08 22:04:40.866392,ETHUSDT,SHORT,2287.36,2275.9232,2294.22208,SL_HIT,2294.69,-0.32
2026-05-08 22:04:40.950856,ETHUSDT,LONG,2294.99,2306.4649499999996,2288.1050299999997,OPEN,,
2026-05-08 22:05:02.694657,TIAUSDT,LONG,0.4361,0.43828049999999996,0.4347917,OPEN,,
2026-05-08 22:05:03.080929,FLOKIUSDT,LONG,3.693e-05,3.7114649999999995e-05,3.681921e-05,TP_HIT,3.712e-05,0.51
2026-05-08 22:06:14.493493,TIAUSDT,LONG,0.4361,0.43828049999999996,0.4347917,SL_HIT,0.4347,-0.32
2026-05-08 22:06:15.000802,ORDIUSDT,LONG,5.356,5.3827799999999995,5.339932,SL_HIT,5.339,-0.32
2026-05-08 22:06:45.798228,ORDIUSDT,LONG,5.348,5.374739999999999,5.331956,OPEN,,
2026-05-08 22:07:24.091033,TIAUSDT,LONG,0.4322,0.43436099999999994,0.4309034,OPEN,,
2026-05-08 22:10:19.282063,TIAUSDT,LONG,0.4322,0.43436099999999994,0.4309034,SL_HIT,0.4306,-0.37
2026-05-08 22:11:01.887253,ORDIUSDT,LONG,5.348,5.374739999999999,5.331956,SL_HIT,5.331,-0.32
2026-05-08 22:11:03.486917,ORDIUSDT,LONG,5.331,5.357655,5.3150070000000005,OPEN,,
2026-05-08 22:11:08.579742,TIAUSDT,LONG,0.43,0.4321499999999999,0.42871,OPEN,,
2026-05-08 22:11:29.578579,TIAUSDT,LONG,0.43,0.4321499999999999,0.42871,SL_HIT,0.4287,-0.30
2026-05-08 22:11:32.177391,TIAUSDT,LONG,0.4286,0.43074299999999993,0.4273142,OPEN,,
2026-05-08 22:14:17.770515,TIAUSDT,LONG,0.4286,0.43074299999999993,0.4273142,TP_HIT,0.4308,0.51
2026-05-08 22:16:55.663361,TIAUSDT,LONG,0.4308,0.43295399999999995,0.4295076,OPEN,,
2026-05-08 22:19:39.670343,DOGEUSDT,SHORT,0.10746,0.1069227,0.10778237999999998,SL_HIT,0.10779,-0.31
2026-05-08 22:19:41.855859,TIAUSDT,LONG,0.4308,0.43295399999999995,0.4295076,TP_HIT,0.4332,0.56
2026-05-08 22:19:58.855577,TIAUSDT,LONG,0.4333,0.4354665,0.4320001,OPEN,,
2026-05-08 22:21:12.466012,DOGEUSDT,LONG,0.10773,0.10826865,0.10740681,OPEN,,
2026-05-08 22:23:02.855064,ORDIUSDT,LONG,5.331,5.357655,5.3150070000000005,TP_HIT,5.358,0.51
2026-05-08 22:23:34.053974,ORDIUSDT,LONG,5.362,5.388809999999999,5.3459140000000005,OPEN,,
2026-05-08 22:24:40.342509,TIAUSDT,LONG,0.4333,0.4354665,0.4320001,TP_HIT,0.4355,0.51
2026-05-08 22:24:53.650092,ORDIUSDT,LONG,5.362,5.388809999999999,5.3459140000000005,TP_HIT,5.389,0.50
2026-05-08 22:25:00.151105,ORDIUSDT,LONG,5.388,5.41494,5.371836,OPEN,,
2026-05-08 22:25:12.242484,TIAUSDT,LONG,0.4354,0.43757699999999994,0.43409380000000003,OPEN,,
2026-05-08 22:27:20.192014,XRPUSDT,LONG,1.3949,1.4018745,1.3907153,TP_HIT,1.4019,0.50
2026-05-08 22:27:22.793169,XRPUSDT,SHORT,1.4011,1.3940945,1.4053033,OPEN,,
2026-05-08 22:29:29.531146,TIAUSDT,LONG,0.4354,0.43757699999999994,0.43409380000000003,TP_HIT,0.4376,0.51
2026-05-08 22:30:02.836652,ORDIUSDT,LONG,5.388,5.41494,5.371836,SL_HIT,5.37,-0.33
2026-05-08 22:30:46.027558,ETHUSDT,LONG,2294.99,2306.4649499999996,2288.1050299999997,TP_HIT,2306.8,0.51
2026-05-08 22:30:46.109158,ETHUSDT,LONG,2306.8,2318.334,2299.8796,OPEN,,
2026-05-08 22:30:46.428186,TIAUSDT,LONG,0.4408,0.44300399999999995,0.4394776,OPEN,,
2026-05-08 22:31:02.534911,ORDIUSDT,SHORT,5.395,5.368024999999999,5.411184999999999,OPEN,,
2026-05-08 22:31:09.412623,FLOKIUSDT,LONG,3.733e-05,3.7516649999999996e-05,3.7218009999999996e-05,OPEN,,
2026-05-08 22:31:39.826702,TIAUSDT,LONG,0.4408,0.44300399999999995,0.4394776,TP_HIT,0.4432,0.54
2026-05-08 22:31:43.981151,XRPUSDT,SHORT,1.4011,1.3940945,1.4053033,SL_HIT,1.4054,-0.31
2026-05-08 22:31:44.181221,XRPUSDT,LONG,1.4054,1.4124269999999999,1.4011837999999999,OPEN,,
2026-05-08 22:31:50.024983,TIAUSDT,SHORT,0.4445,0.4422775,0.44583349999999994,OPEN,,
2026-05-08 22:33:05.821089,TIAUSDT,SHORT,0.4445,0.4422775,0.44583349999999994,SL_HIT,0.4459,-0.31
2026-05-08 22:33:12.422581,TIAUSDT,LONG,0.447,0.44923499999999994,0.445659,OPEN,,
2026-05-08 22:33:26.720400,TIAUSDT,LONG,0.447,0.44923499999999994,0.445659,SL_HIT,0.4454,-0.36
2026-05-08 22:33:30.940748,DOGEUSDT,LONG,0.10773,0.10826865,0.10740681,TP_HIT,0.10827,0.50
2026-05-08 22:33:44.920057,TIAUSDT,LONG,0.4445,0.44672249999999997,0.4431665,OPEN,,
2026-05-08 22:34:09.619212,TIAUSDT,LONG,0.4445,0.44672249999999997,0.4431665,SL_HIT,0.4431,-0.31
2026-05-08 22:34:36.131302,DOGEUSDT,LONG,0.10819,0.10873094999999998,0.10786543,OPEN,,
2026-05-08 22:35:33.514669,TIAUSDT,LONG,0.444,0.44621999999999995,0.442668,OPEN,,
2026-05-08 22:37:13.509717,TIAUSDT,LONG,0.444,0.44621999999999995,0.442668,TP_HIT,0.4463,0.52
2026-05-08 22:37:17.810367,TIAUSDT,SHORT,0.4454,0.44317300000000004,0.44673619999999997,OPEN,,
2026-05-08 22:40:03.203403,TIAUSDT,SHORT,0.4454,0.44317300000000004,0.44673619999999997,SL_HIT,0.4468,-0.31
2026-05-08 22:40:08.403950,TIAUSDT,LONG,0.4472,0.44943599999999995,0.4458584,OPEN,,
2026-05-08 22:41:06.200198,TIAUSDT,LONG,0.4472,0.44943599999999995,0.4458584,SL_HIT,0.4458,-0.31
2026-05-08 22:42:51.880582,FLOKIUSDT,LONG,3.733e-05,3.7516649999999996e-05,3.7218009999999996e-05,SL_HIT,3.721e-05,-0.32
2026-05-08 22:43:51.692392,TIAUSDT,SHORT,0.4454,0.44317300000000004,0.44673619999999997,OPEN,,
2026-05-08 22:45:03.889847,TIAUSDT,SHORT,0.4454,0.44317300000000004,0.44673619999999997,SL_HIT,0.4469,-0.34
2026-05-08 22:45:29.788068,TIAUSDT,SHORT,0.4485,0.44625750000000003,0.44984549999999995,OPEN,,
2026-05-08 22:47:39.291413,ORDIUSDT,SHORT,5.395,5.368024999999999,5.411184999999999,TP_HIT,5.368,0.50
2026-05-08 22:48:01.689890,ORDIUSDT,LONG,5.368,5.394839999999999,5.351896,OPEN,,
2026-05-08 22:49:37.178167,TIAUSDT,SHORT,0.4485,0.44625750000000003,0.44984549999999995,TP_HIT,0.4462,0.51
2026-05-08 22:51:40.472194,TIAUSDT,LONG,0.4435,0.44571749999999993,0.4421695,OPEN,,
2026-05-08 22:55:53.661231,TIAUSDT,LONG,0.4435,0.44571749999999993,0.4421695,TP_HIT,0.4458,0.52
2026-05-08 22:56:16.159999,TIAUSDT,SHORT,0.4466,0.444367,0.44793979999999994,OPEN,,
2026-05-08 22:56:38.459328,TIAUSDT,SHORT,0.4466,0.444367,0.44793979999999994,SL_HIT,0.448,-0.31
2026-05-08 22:57:24.156237,TIAUSDT,SHORT,0.4465,0.4442675,0.44783949999999995,OPEN,,
2026-05-08 22:58:15.858047,FLOKIUSDT,LONG,3.707e-05,3.725535e-05,3.695879e-05,OPEN,,
2026-05-08 22:58:44.460655,ORDIUSDT,LONG,5.368,5.394839999999999,5.351896,SL_HIT,5.351,-0.32
2026-05-08 22:58:44.683712,TIAUSDT,SHORT,0.4465,0.4442675,0.44783949999999995,TP_HIT,0.4442,0.52
2026-05-08 22:58:48.361643,ORDIUSDT,LONG,5.354,5.380769999999999,5.337938,OPEN,,
2026-05-08 22:58:58.038109,FLOKIUSDT,LONG,3.707e-05,3.725535e-05,3.695879e-05,SL_HIT,3.695e-05,-0.32
2026-05-08 22:59:16.852131,TIAUSDT,SHORT,0.4453,0.44307349999999995,0.4466358999999999,OPEN,,
2026-05-08 22:59:48.252870,TIAUSDT,SHORT,0.4453,0.44307349999999995,0.4466358999999999,SL_HIT,0.4468,-0.34
2026-05-08 23:00:26.534585,FLOKIUSDT,LONG,3.705e-05,3.7235249999999996e-05,3.6938849999999996e-05,OPEN,,
2026-05-08 23:00:34.842914,XRPUSDT,LONG,1.4054,1.4124269999999999,1.4011837999999999,TP_HIT,1.4129,0.53
2026-05-08 23:00:34.893842,ORDIUSDT,LONG,5.354,5.380769999999999,5.337938,TP_HIT,5.381,0.50
2026-05-08 23:00:35.021338,TIAUSDT,SHORT,0.4495,0.4472525,0.4508485,OPEN,,
2026-05-08 23:00:35.551177,XRPUSDT,SHORT,1.4138,1.406731,1.4180414,OPEN,,
2026-05-08 23:00:58.754578,ORDIUSDT,SHORT,5.384,5.357080000000001,5.400151999999999,OPEN,,
2026-05-08 23:01:51.444324,TIAUSDT,SHORT,0.4495,0.4472525,0.4508485,SL_HIT,0.4509,-0.31
2026-05-08 23:01:56.544344,TIAUSDT,SHORT,0.45,0.44775,0.45135,OPEN,,
2026-05-08 23:03:14.341590,TIAUSDT,SHORT,0.45,0.44775,0.45135,SL_HIT,0.4514,-0.31
2026-05-08 23:03:19.941048,TIAUSDT,LONG,0.4522,0.45446099999999995,0.4508434,OPEN,,
2026-05-08 23:05:03.036239,TIAUSDT,LONG,0.4522,0.45446099999999995,0.4508434,SL_HIT,0.4508,-0.31
2026-05-08 23:05:58.532556,TIAUSDT,SHORT,0.4503,0.44804849999999996,0.4516508999999999,OPEN,,
2026-05-08 23:06:35.032229,TIAUSDT,SHORT,0.4503,0.44804849999999996,0.4516508999999999,TP_HIT,0.4479,0.53
2026-05-08 23:11:54.217787,TIAUSDT,LONG,0.447,0.44923499999999994,0.445659,OPEN,,
2026-05-08 23:14:33.719038,ORDIUSDT,SHORT,5.384,5.357080000000001,5.400151999999999,SL_HIT,5.402,-0.33
2026-05-08 23:15:43.808016,TIAUSDT,LONG,0.447,0.44923499999999994,0.445659,SL_HIT,0.4456,-0.31
2026-05-08 23:15:47.715646,ORDIUSDT,LONG,5.404,5.431019999999999,5.387788,OPEN,,
2026-05-08 23:18:28.709325,ORDIUSDT,LONG,5.404,5.431019999999999,5.387788,TP_HIT,5.432,0.52
2026-05-08 23:18:42.499841,TIAUSDT,LONG,0.4461,0.44833049999999997,0.4447617,OPEN,,
2026-05-08 23:19:04.307532,ORDIUSDT,LONG,5.436,5.4631799999999995,5.4196919999999995,OPEN,,
2026-05-08 23:19:26.585045,FLOKIUSDT,LONG,3.705e-05,3.7235249999999996e-05,3.6938849999999996e-05,TP_HIT,3.724e-05,0.51
2026-05-08 23:20:13.796229,TIAUSDT,LONG,0.4461,0.44833049999999997,0.4447617,SL_HIT,0.4447,-0.31
2026-05-08 23:21:05.250916,XRPUSDT,SHORT,1.4138,1.406731,1.4180414,SL_HIT,1.4181,-0.30
2026-05-08 23:21:12.870877,ETHUSDT,LONG,2306.8,2318.334,2299.8796,TP_HIT,2318.57,0.51
2026-05-08 23:21:12.871876,XRPUSDT,LONG,1.4183,1.4253914999999997,1.4140450999999998,OPEN,,
2026-05-08 23:21:12.951116,ETHUSDT,SHORT,2318.87,2307.27565,2325.8266099999996,OPEN,,
2026-05-08 23:22:44.820244,DOGEUSDT,LONG,0.10819,0.10873094999999998,0.10786543,TP_HIT,0.10874,0.51
2026-05-08 23:22:50.088938,TIAUSDT,SHORT,0.4445,0.4422775,0.44583349999999994,OPEN,,
2026-05-08 23:26:08.581131,TIAUSDT,SHORT,0.4445,0.4422775,0.44583349999999994,SL_HIT,0.4459,-0.31
2026-05-08 23:27:30.985617,ORDIUSDT,LONG,5.436,5.4631799999999995,5.4196919999999995,TP_HIT,5.465,0.53
2026-05-08 23:27:38.185093,ORDIUSDT,LONG,5.462,5.489309999999999,5.445614,OPEN,,
2026-05-08 23:27:58.776279,TIAUSDT,SHORT,0.4459,0.4436705,0.44723769999999996,OPEN,,
2026-05-08 23:28:04.276535,TIAUSDT,SHORT,0.4459,0.4436705,0.44723769999999996,SL_HIT,0.4475,-0.36
2026-05-08 23:28:10.174538,TIAUSDT,LONG,0.4473,0.44953649999999995,0.44595809999999997,OPEN,,
2026-05-08 23:28:55.587632,DOGEUSDT,SHORT,0.1087,0.1081565,0.10902609999999999,OPEN,,
2026-05-08 23:28:56.673878,TIAUSDT,LONG,0.4473,0.44953649999999995,0.44595809999999997,SL_HIT,0.4454,-0.42
2026-05-08 23:29:29.072404,TIAUSDT,SHORT,0.4466,0.444367,0.44793979999999994,OPEN,,
2026-05-08 23:30:04.679013,ORDIUSDT,LONG,5.462,5.489309999999999,5.445614,SL_HIT,5.445,-0.31
2026-05-08 23:30:13.078934,ORDIUSDT,LONG,5.441,5.468204999999999,5.424677,OPEN,,
2026-05-08 23:31:13.468046,TIAUSDT,SHORT,0.4466,0.444367,0.44793979999999994,SL_HIT,0.448,-0.31
2026-05-08 23:31:32.467000,TIAUSDT,SHORT,0.4485,0.44625750000000003,0.44984549999999995,OPEN,,
2026-05-08 23:31:54.065864,TIAUSDT,SHORT,0.4485,0.44625750000000003,0.44984549999999995,SL_HIT,0.4499,-0.31
2026-05-08 23:31:54.365123,TIAUSDT,LONG,0.4504,0.452652,0.4490488,OPEN,,
2026-05-08 23:32:18.965270,TIAUSDT,LONG,0.4504,0.452652,0.4490488,TP_HIT,0.4531,0.60
2026-05-08 23:32:23.873230,TIAUSDT,LONG,0.4536,0.45586799999999994,0.4522392,OPEN,,
2026-05-08 23:32:40.164338,TIAUSDT,LONG,0.4536,0.45586799999999994,0.4522392,SL_HIT,0.4522,-0.31
2026-05-08 23:32:58.963146,TIAUSDT,SHORT,0.452,0.44974000000000003,0.453356,OPEN,,
2026-05-08 23:33:16.470465,ORDIUSDT,LONG,5.441,5.468204999999999,5.424677,TP_HIT,5.469,0.51
2026-05-08 23:34:01.860658,TIAUSDT,SHORT,0.452,0.44974000000000003,0.453356,SL_HIT,0.4534,-0.31
2026-05-08 23:34:02.768395,ORDIUSDT,SHORT,5.472,5.444640000000001,5.488416,OPEN,,
2026-05-08 23:34:05.360448,TIAUSDT,LONG,0.4533,0.45556649999999993,0.45194009999999996,OPEN,,
2026-05-08 23:36:12.539745,FLOKIUSDT,SHORT,3.698e-05,3.67951e-05,3.709094e-05,OPEN,,
2026-05-08 23:36:16.755391,TIAUSDT,LONG,0.4533,0.45556649999999993,0.45194009999999996,SL_HIT,0.4519,-0.31
2026-05-08 23:36:23.053150,TIAUSDT,LONG,0.4523,0.45456149999999995,0.4509431,OPEN,,
2026-05-08 23:40:24.051081,ORDIUSDT,SHORT,5.472,5.444640000000001,5.488416,TP_HIT,5.444,0.51
2026-05-08 23:40:26.543204,TIAUSDT,LONG,0.4523,0.45456149999999995,0.4509431,SL_HIT,0.4507,-0.35
2026-05-08 23:40:29.351428,ORDIUSDT,LONG,5.442,5.4692099999999995,5.425674,OPEN,,
2026-05-08 23:40:51.041320,TIAUSDT,LONG,0.4477,0.44993849999999996,0.4463569,OPEN,,
2026-05-08 23:47:51.323988,TIAUSDT,LONG,0.4477,0.44993849999999996,0.4463569,SL_HIT,0.446,-0.38
2026-05-08 23:47:51.623873,TIAUSDT,LONG,0.4459,0.44812949999999996,0.4445623,OPEN,,
2026-05-08 23:49:15.520107,TIAUSDT,LONG,0.4459,0.44812949999999996,0.4445623,SL_HIT,0.4444,-0.34
2026-05-08 23:49:16.019793,TIAUSDT,SHORT,0.4447,0.4424765,0.44603409999999993,OPEN,,
2026-05-08 23:57:32.497048,TIAUSDT,SHORT,0.4447,0.4424765,0.44603409999999993,TP_HIT,0.4423,0.54
2026-05-08 23:58:59.194658,TIAUSDT,SHORT,0.4439,0.44168050000000003,0.44523169999999995,OPEN,,
2026-05-09 00:00:05.491666,TIAUSDT,SHORT,0.4439,0.44168050000000003,0.44523169999999995,TP_HIT,0.4416,0.52
2026-05-09 00:00:37.776036,FLOKIUSDT,SHORT,3.698e-05,3.67951e-05,3.709094e-05,TP_HIT,3.679e-05,0.51
2026-05-09 00:01:28.487242,TIAUSDT,LONG,0.4395,0.44169749999999997,0.4381815,OPEN,,
2026-05-09 00:02:35.184927,TIAUSDT,LONG,0.4395,0.44169749999999997,0.4381815,SL_HIT,0.4381,-0.32
2026-05-09 00:02:38.484957,TIAUSDT,SHORT,0.4381,0.4359095,0.4394142999999999,OPEN,,
2026-05-09 00:03:12.390733,ORDIUSDT,LONG,5.442,5.4692099999999995,5.425674,TP_HIT,5.471,0.53
2026-05-09 00:04:03.388030,ORDIUSDT,LONG,5.472,5.49936,5.455584,OPEN,,
2026-05-09 00:06:04.174279,TIAUSDT,SHORT,0.4381,0.4359095,0.4394142999999999,SL_HIT,0.4395,-0.32
2026-05-09 00:06:04.476305,TIAUSDT,LONG,0.4395,0.44169749999999997,0.4381815,OPEN,,
2026-05-09 00:15:51.557554,ORDIUSDT,LONG,5.472,5.49936,5.455584,TP_HIT,5.5,0.51
2026-05-09 00:16:12.156372,ORDIUSDT,LONG,5.527,5.554634999999999,5.510419,OPEN,,
2026-05-09 00:16:25.533781,FLOKIUSDT,LONG,3.701e-05,3.7195049999999996e-05,3.689897e-05,OPEN,,
2026-05-09 00:16:25.661655,DOGEUSDT,SHORT,0.1087,0.1081565,0.10902609999999999,SL_HIT,0.10903,-0.30
2026-05-09 00:16:25.704292,XRPUSDT,LONG,1.4183,1.4253914999999997,1.4140450999999998,TP_HIT,1.4254,0.50
2026-05-09 00:16:25.804916,XRPUSDT,LONG,1.4255,1.4326275,1.4212235,OPEN,,
2026-05-09 00:16:27.256406,ORDIUSDT,LONG,5.527,5.554634999999999,5.510419,TP_HIT,5.555,0.51
2026-05-09 00:16:28.756472,ORDIUSDT,LONG,5.547,5.5747349999999996,5.530359,OPEN,,
2026-05-09 00:16:51.254992,ORDIUSDT,LONG,5.547,5.5747349999999996,5.530359,TP_HIT,5.575,0.50
2026-05-09 00:16:55.654882,ORDIUSDT,LONG,5.582,5.609909999999999,5.5652539999999995,OPEN,,
2026-05-09 00:17:12.054111,ORDIUSDT,LONG,5.582,5.609909999999999,5.5652539999999995,SL_HIT,5.565,-0.30
2026-05-09 00:17:19.954229,ORDIUSDT,LONG,5.572,5.59986,5.555284,OPEN,,
2026-05-09 00:18:40.667497,TIAUSDT,LONG,0.4395,0.44169749999999997,0.4381815,SL_HIT,0.438,-0.34
2026-05-09 00:19:58.955974,DOGEUSDT,LONG,0.1089,0.10944449999999999,0.1085733,OPEN,,
2026-05-09 00:20:45.844602,ORDIUSDT,LONG,5.572,5.59986,5.555284,TP_HIT,5.6,0.50
2026-05-09 00:21:20.534819,TIAUSDT,SHORT,0.438,0.43581,0.4393139999999999,OPEN,,
2026-05-09 00:22:08.140248,ORDIUSDT,LONG,5.608,5.6360399999999995,5.591176,OPEN,,
2026-05-09 00:22:15.418857,FLOKIUSDT,LONG,3.701e-05,3.7195049999999996e-05,3.689897e-05,SL_HIT,3.689e-05,-0.32
2026-05-09 00:23:23.730240,TIAUSDT,SHORT,0.438,0.43581,0.4393139999999999,SL_HIT,0.4395,-0.34
2026-05-09 00:25:01.833196,ORDIUSDT,LONG,5.608,5.6360399999999995,5.591176,SL_HIT,5.589,-0.34
2026-05-09 00:25:19.732431,ORDIUSDT,SHORT,5.584,5.55608,5.600751999999999,OPEN,,
2026-05-09 00:27:11.120050,TIAUSDT,LONG,0.4408,0.44300399999999995,0.4394776,OPEN,,
2026-05-09 00:27:26.427170,ORDIUSDT,SHORT,5.584,5.55608,5.600751999999999,SL_HIT,5.608,-0.43
2026-05-09 00:27:34.426662,ORDIUSDT,LONG,5.601,5.629004999999999,5.584197,OPEN,,
2026-05-09 00:29:02.222880,ORDIUSDT,LONG,5.601,5.629004999999999,5.584197,TP_HIT,5.631,0.54
2026-05-09 00:29:02.422684,ORDIUSDT,SHORT,5.633,5.604835,5.649899,OPEN,,
2026-05-09 00:29:22.321825,ORDIUSDT,SHORT,5.633,5.604835,5.649899,SL_HIT,5.651,-0.32
2026-05-09 00:29:35.321736,ORDIUSDT,LONG,5.671,5.699355,5.653987,OPEN,,
2026-05-09 00:29:38.613622,TIAUSDT,LONG,0.4408,0.44300399999999995,0.4394776,TP_HIT,0.4431,0.52
2026-05-09 00:29:39.313036,TIAUSDT,LONG,0.4435,0.44571749999999993,0.4421695,OPEN,,
2026-05-09 00:30:28.519505,ORDIUSDT,LONG,5.671,5.699355,5.653987,SL_HIT,5.653,-0.32
2026-05-09 00:30:28.818870,ORDIUSDT,LONG,5.659,5.687294999999999,5.642023,OPEN,,
2026-05-09 00:30:50.417000,ORDIUSDT,LONG,5.659,5.687294999999999,5.642023,SL_HIT,5.642,-0.30
2026-05-09 00:31:01.517294,ORDIUSDT,SHORT,5.645,5.616775,5.661934999999999,OPEN,,
2026-05-09 00:32:08.414446,ORDIUSDT,SHORT,5.645,5.616775,5.661934999999999,SL_HIT,5.662,-0.30
2026-05-09 00:32:14.813798,ORDIUSDT,LONG,5.66,5.6883,5.64302,OPEN,,
2026-05-09 00:33:01.912264,ORDIUSDT,LONG,5.66,5.6883,5.64302,SL_HIT,5.643,-0.30
2026-05-09 00:33:09.010842,ORDIUSDT,LONG,5.639,5.6671949999999995,5.622083,OPEN,,
2026-05-09 00:33:25.811261,ORDIUSDT,LONG,5.639,5.6671949999999995,5.622083,SL_HIT,5.622,-0.30
2026-05-09 00:33:35.811171,ORDIUSDT,SHORT,5.626,5.59787,5.642878,OPEN,,
2026-05-09 00:34:08.509739,ORDIUSDT,SHORT,5.626,5.59787,5.642878,SL_HIT,5.644,-0.32
2026-05-09 00:34:19.508902,ORDIUSDT,LONG,5.642,5.67021,5.625074000000001,OPEN,,
2026-05-09 00:35:21.805841,ORDIUSDT,LONG,5.642,5.67021,5.625074000000001,SL_HIT,5.62,-0.39
2026-05-09 00:35:22.099544,TIAUSDT,LONG,0.4435,0.44571749999999993,0.4421695,SL_HIT,0.4419,-0.36
2026-05-09 00:35:28.854265,XRPUSDT,LONG,1.4255,1.4326275,1.4212235,SL_HIT,1.4212,-0.30
2026-05-09 00:35:28.953730,XRPUSDT,SHORT,1.4212,1.414094,1.4254635999999998,OPEN,,
2026-05-09 00:35:37.397932,TIAUSDT,SHORT,0.4409,0.4386955,0.44222269999999997,OPEN,,
2026-05-09 00:35:53.204373,ORDIUSDT,LONG,5.627,5.655135,5.610119,OPEN,,
2026-05-09 00:37:17.107639,TIAUSDT,SHORT,0.4409,0.4386955,0.44222269999999997,SL_HIT,0.4423,-0.32
2026-05-09 00:37:17.192376,TIAUSDT,LONG,0.4423,0.4445115,0.4409731,OPEN,,
2026-05-09 00:38:53.396860,ORDIUSDT,LONG,5.627,5.655135,5.610119,SL_HIT,5.61,-0.30
2026-05-09 00:39:00.696566,ORDIUSDT,LONG,5.619,5.647094999999999,5.602143,OPEN,,
