Time,Symbol,Side,Entry,Target,Stop,Status,Exit,PNL%
2026-05-07 17:02:46.552508,TIAUSDT,SHORT,0.3854,0.383473,0.38655619999999996,SL_HIT,0.3866,-0.31
2026-05-07 17:03:29.658746,ORDIUSDT,SHORT,5.223,5.196885,5.238668999999999,SL_HIT,5.239,-0.31
2026-05-07 17:03:54.158163,ORDIUSDT,LONG,5.243,5.269215,5.227271,OPEN,,
2026-05-07 17:08:34.571703,TIAUSDT,SHORT,0.3871,0.3851645,0.3882613,OPEN,,
2026-05-07 17:10:37.750446,TIAUSDT,SHORT,0.3871,0.3851645,0.3882613,SL_HIT,0.3883,-0.31
2026-05-07 17:13:59.921745,TIAUSDT,SHORT,0.3899,0.38795050000000003,0.39106969999999996,OPEN,,
2026-05-07 17:15:49.519054,TIAUSDT,SHORT,0.3899,0.38795050000000003,0.39106969999999996,SL_HIT,0.3911,-0.31
2026-05-07 17:16:24.501042,FLOKIUSDT,SHORT,3.554e-05,3.53623e-05,3.564662e-05,OPEN,,
2026-05-07 17:18:27.799238,TIAUSDT,SHORT,0.3899,0.38795050000000003,0.39106969999999996,OPEN,,
2026-05-07 17:19:06.816363,ORDIUSDT,LONG,5.243,5.269215,5.227271,TP_HIT,5.271,0.53
2026-05-07 17:23:00.105273,ORDIUSDT,LONG,5.263,5.289314999999999,5.247211,OPEN,,
2026-05-07 17:28:57.666413,FLOKIUSDT,SHORT,3.554e-05,3.53623e-05,3.564662e-05,TP_HIT,3.536e-05,0.51
2026-05-07 17:32:32.779914,TIAUSDT,SHORT,0.3899,0.38795050000000003,0.39106969999999996,SL_HIT,0.3911,-0.31
2026-05-07 17:32:33.075942,TIAUSDT,LONG,0.3911,0.39305549999999995,0.3899267,OPEN,,
2026-05-07 17:34:06.252564,FLOKIUSDT,LONG,3.542e-05,3.55971e-05,3.531374e-05,OPEN,,
2026-05-07 17:35:09.849462,FLOKIUSDT,LONG,3.542e-05,3.55971e-05,3.531374e-05,SL_HIT,3.53e-05,-0.34
2026-05-07 17:40:29.256691,ORDIUSDT,LONG,5.263,5.289314999999999,5.247211,TP_HIT,5.291,0.53
2026-05-07 17:42:05.352383,ORDIUSDT,LONG,5.296,5.32248,5.280112,OPEN,,
2026-05-07 17:42:27.729395,FLOKIUSDT,SHORT,3.55e-05,3.53225e-05,3.56065e-05,OPEN,,
2026-05-07 17:45:52.948488,DOGEUSDT,LONG,0.11098,0.11153489999999998,0.11064705999999999,TP_HIT,0.11154,0.50
2026-05-07 17:46:38.040219,ORDIUSDT,LONG,5.296,5.32248,5.280112,TP_HIT,5.323,0.51
2026-05-07 17:47:34.036919,ORDIUSDT,LONG,5.315,5.341575,5.299055,OPEN,,
2026-05-07 17:49:26.709750,FLOKIUSDT,SHORT,3.55e-05,3.53225e-05,3.56065e-05,SL_HIT,3.561e-05,-0.31
2026-05-07 17:53:22.100182,FLOKIUSDT,SHORT,3.591e-05,3.573045e-05,3.6017729999999994e-05,OPEN,,
2026-05-07 17:54:11.111613,TIAUSDT,LONG,0.3911,0.39305549999999995,0.3899267,TP_HIT,0.3931,0.51
2026-05-07 17:54:31.610044,TIAUSDT,LONG,0.3926,0.39456299999999994,0.3914222,OPEN,,
2026-05-07 17:57:53.908761,ORDIUSDT,LONG,5.315,5.341575,5.299055,TP_HIT,5.342,0.51
2026-05-07 17:58:50.306390,ORDIUSDT,LONG,5.342,5.368709999999999,5.3259739999999995,OPEN,,
2026-05-07 18:01:11.392261,TIAUSDT,LONG,0.3926,0.39456299999999994,0.3914222,SL_HIT,0.3914,-0.31
2026-05-07 18:02:07.988480,TIAUSDT,LONG,0.3919,0.3938595,0.3907243,OPEN,,
2026-05-07 18:05:02.067590,FLOKIUSDT,SHORT,3.591e-05,3.573045e-05,3.6017729999999994e-05,SL_HIT,3.602e-05,-0.31
2026-05-07 18:07:13.279317,FLOKIUSDT,SHORT,3.576e-05,3.5581200000000004e-05,3.586728e-05,OPEN,,
2026-05-07 18:07:26.974334,TIAUSDT,LONG,0.3919,0.3938595,0.3907243,SL_HIT,0.3904,-0.38
2026-05-07 18:07:28.873645,TIAUSDT,LONG,0.3905,0.3924525,0.3893285,OPEN,,
2026-05-07 18:12:34.969078,ORDIUSDT,LONG,5.342,5.368709999999999,5.3259739999999995,SL_HIT,5.323,-0.36
2026-05-07 18:13:15.166709,ORDIUSDT,LONG,5.317,5.343585,5.301049,OPEN,,
2026-05-07 18:13:19.944575,FLOKIUSDT,SHORT,3.576e-05,3.5581200000000004e-05,3.586728e-05,TP_HIT,3.558e-05,0.50
